,word,vec
47716,slyness,
47717,latitancy,
47718,latitation,
47719,seclusion,
47720,privacy,
47721,secrecy,
47722,secretness,
47723,incognita,
47724,reticence,
47725,reserve,
47726,mental reserve,
47727,reservation,
47728,arriere pensee,
47729,suppression,
47730,evasion,
47731,white lie,
47732,misprision,
47733,silence,
47734,suppression of truth,
47735,underhand dealing,
47736,closeness,
47737,secretiveness,
47738,mystery,
47739,latency,
47740,snake in the grass,
47741,secret,
47742,stowaway,
47743,conceal,
47744,hide,
47745,secrete,
47746,put out of sight,
47747,lock up,
47748,seal up,
47749,bottle up,
47750,encrypt,
47751,encode,
47752,cipher,
47753,cover,
47754,screen,
47755,cloak,
47756,veil,
47757,shroud,
47758,cover up one's tracks,
47759,screen from sight,
47760,screen from observation,
47761,drawing the veil,
47762,draw the curtain,
47763,close the curtain,
47764,curtain,
47765,shade,
47766,eclipse,
47767,throw a view over,
47768,be cloud,
47769,be mask,
47770,mask,
47771,disguise,
47772,ensconce,
47773,muffle,
47774,smother,
47775,befog,
47776,whisper,
47777,keep from,
47778,keep back,
47779,keep to oneself,
47780,keep snug,
47781,keep close,
47782,keep secret,
47783,keep dark,
47784,bury,
47785,sink,
47786,suppress,
47787,keep from,
47788,keep from out of view,
47789,keep from out of sight,
47790,keep in the shade,
47791,throw into the shade,
47792,throw into background,
47793,stifle,
47794,hush up,
47795,smother,
47796,withhold,
47797,reserve,
47798,fence with a question,
47799,ignore,
47800,keep a secret,
47801,keep one's own counsel,
47802,hold one's tongue,
47803,make no sign,
47804,not let it go further,
47805,not breathe a word,
47806,not breathe a syllable about,
47807,not let the right hand know what the left is not let the right hand know what the left is doing,
47808,hide one's light under a bushel,
47809,bury one's talent in a napkin,
47810,keep in the dark,
47811,leave in the dark,
47812,keep in the ignorance,
47813,blind,
47814,blind the eyes,
47815,blindfold,
47816,hoodwink,
47817,mystify,
47818,puzzle,
47819,bamboozle,
47820,be concealed,
47821,suffer an eclipse,
47822,retire from sight,
47823,couch,
47824,hide oneself,
47825,lie hid,
47826,lie in perdu,
47827,lie in close,
47828,lie in ambush,
47829,seclude oneself,
47830,lurk,
47831,sneak,
47832,skulk,
47833,slink,
47834,prowl,
47835,steal into,
47836,steal out of,
47837,steal by,
47838,steal along,
47839,play at bopeep,
47840,play at hide and seek,
47841,hide in holes and corners,
47842,still hunt,
47843,concealed,
47844,hidden,
47845,secret,
47846,recondite,
47847,mystic,
47848,cabalistic,
47849,occult,
47850,dark,
47851,cryptic,
47852,cryptical,
47853,private,
47854,privy,
47855,in petto,
47856,auricular,
47857,clandestine,
47858,close,
47859,inviolate,
47860,tortuous,
47861,behind a screen,
47862,undercover,
47863,under an eclipse,
47864,in ambush,
47865,in hiding,
47866,in disguise,
47867,in a cloud,
47868,in a fog,
47869,in a mist,
47870,in a haze,
47871,in a dark corner,
47872,in the shade,
47873,in the dark,
47874,clouded,
47875,wrapped in clouds,
47876,wrapt in clouds,
47877,invisible,
47878,buried,
47879,underground,
47880,perdu,
47881,secluded,
47882,undisclosed,
47883,untold,
47884,covert,
47885,untraceable,
47886,mysterious,
47887,irrevealable,
47888,inviolable,
47889,confidential,
47890,esoteric,
47891,not to be spoken of,
47892,unmentionable,
47893,obreptitious,
47894,furtive,
47895,stealthy,
47896,feline,
47897,skulking,
47898,surreptitious,
47899,underhand,
47900,hole and corner,
47901,sly,
47902,secretive,
47903,evasive,
47904,reserved,
47905,reticent,
47906,uncommunicative,
47907,buttoned up,
47908,close,
47909,close as wax,
47910,taciturn,
47911,secretly,
47912,in secret,
47913,in private,
47914,in one's sleeve,
47915,in holes and corners,
47916,in the dark,
47917,januis clausis,
47918,with closed doors,
47919,a huis clos,
47920,hugger mugger,
47921,a la derobee,
47922,under the cloak of,
47923,under the rose,
47924,under the table,
47925,sub rosa,
47926,en tapinois,
47927,in the background,
47928,aside,
47929,on the sly,
47930,with bated breath,
47931,sotto voce,
47932,in a whisper,
47933,without beat of drum,
47934,a la sourdine,
47935,behind the veil,
47936,beyond mortal ken,
47937,beyond the grave,
47938,beyond the veil,
47939,hid from mortal vision,
47940,into the eternal secret,
47941,into the realms supersensible,
47942,into the supreme mystery,
47943,in confidence,
47944,in strict confidence,
47945,in strictest confidence,
47946,confidentially,
47947,between ourselves,
47948,between you and me,
47949,between you and me and the bedpost,
47950,entre nous,
47951,inter nos,
47952,under the seal of secrecy,
47953,a couvert,
47954,underhand,
47955,by stealth,
47956,like a thief in the night,
47957,stealthily,
47958,behind the scenes,
47959,behind the curtain,
47960,behind one's back,
47961,behind a screen,
47962,incognito,
47963,in camera,
47964,it must go no further,
47965,it will go no further,
47966,don't tell a soul,
47967,tell it not in Gath,
47968,nobody the wiser,
47969,alitur vitium vivitque tegendo,
47970,let it be tenable in your silence still,
47971,background information,
47972,deep background information,
47973,deep background,
47974,background session,
47975,backgrounder,
47976,not for attribution,
47977,disclosure,
47978,retection,
47979,unveiling,
47980,deterration,
47981,revealment,
47982,revelation,
47983,exposition,
47984,exposure,
47985,expose,
47986,whole truth,
47987,telltale,
47988,acknowledgment,
47989,avowal,
47990,confession,
47991,confessional,
47992,shrift,
47993,bursting of a bubble,
47994,denouement,
47995,        ,
47996,tattletale,
47997,snitch,
47998,fink,
47999,stool pigeon,
48000,canary,
48001,disclose,
48002,discover,
48003,dismask,
48004,draw the veil,
48005,draw aside the veil,
48006,lift the veil,
48007,raise the veil,
48008,lift up the veil,
48009,remove the veil,
48010,tear aside the veil,
48011,tear the curtain,
48012,unmask,
48013,unveil,
48014,unfold,
48015,uncover,
48016,unseal,
48017,unkennel,
48018,take off the seal,
48019,break the seal,
48020,lay open,
48021,lay bare,
48022,expose,
48023,open,
48024,open up,
48025,bare,
48026,bring to light,
48027,divulge,
48028,reveal,
48029,break,
48030,squeal,
48031,tattle,
48032,sing,
48033,rat,
48034,snitch,
48035,let into the secret,
48036,reveal the secrets of the prison house,
48037,tell,
48038,breathe,
48039,utter,
48040,blab,
48041,peach,
48042,let out,
48043,let fall,
48044,let drop,
48045,let slip,
48046,spill the beans,
48047,let the cat out of the bag,
48048,betray,
48049,tell tales,
48050,come out of school,
48051,come out with,
48052,give vent,
48053,give utterance to,
48054,open the lips,
48055,blurt out,
48056,vent,
48057,whisper about,
48058,speak out,
48059,make public,
48060,unriddle,
48061,split,
48062,acknowledge,
48063,allow,
48064,concede,
48065,grant,
48066,admit,
48067,own,
48068,own up to,
48069,confess,
48070,avow,
48071,throw off all disguise,
48072,turn inside out,
48073,make a clean breast,
48074,show one's hand,
48075,show one's cards,
48076,unburden one's mind,
48077,disburden one's mind,
48078,disburden one's conscience,
48079,disburden one's heart,
48080,open one's mind,
48081,lay bare one's mind,
48082,tell a piece of one's mind,
48083,unbosom oneself,
48084,own to the soft impeachment,
48085,say the truth,
48086,speak the truth,
48087,turn King's evidence,
48088,Queen's evidence,
48089,acknowledge the corn,
48090,raise the mask,
48091,drop the mask,
48092,lift the mask,
48093,remove the mask,
48094,throw off the mask,
48095,expose,
48096,lay open,
48097,undeceive,
48098,unbeguile,
48099,disabuse,
48100,set right,
48101,correct,
48102,open the eyes of,
48103,d_esillusionner,
48104,be disclosed,
48105,transpire,
48106,come to light,
48107,come in sight,
48108,become known,
48109,escape the lips,
48110,come out,
48111,ooze out,
48112,creep out,
48113,leak out,
48114,peep out,
48115,crop-out,
48116,show its face,
48117,show its colors,
48118,discover itself,
48119,break through the clouds,
48120,flash on the mind,
48121,disclosed,
48122,open,
48123,public,
48124,out with it,
48125,the murder is out,
48126,a light breaks in upon one,
48127,the scales fall from one's eyes,
48128,the eyes are opened,
48129,camouflage,
48130,mimicry,
48131,hiding place,
48132,secret place,
48133,secret drawer,
48134,recess,
48135,hold,
48136,holes and corners,
48137,closet,
48138,crypt,
48139,adytum,
48140,abditory,
48141,oubliette,
48142,ambush,
48143,ambuscade,
48144,stalking horse,
48145,lurking hole,
48146,lurking place,
48147,secret path,
48148,back stairs,
48149,retreat,
48150,screen,
48151,cover,
48152,shade,
48153,blinker,
48154,veil,
48155,curtain,
48156,blind,
48157,cloak,
48158,cloud,
48159,mask,
48160,visor,
48161,vizor,
48162,disguise,
48163,masquerade dress,
48164,domino,
48165,pitfall,
48166,trap,
48167,blend in,
48168,blend into the background,
48169,lie in ambush,
48170,lie in wait for,
48171,lurk,
48172,set a trap for,
48173,ambuscade,
48174,ambush,
48175,camouflage,
48176,camouflaged,
48177,hidden,
48178,concealed,
48179,aux aguets,
48180,publication,
48181,public announcement,
48182,promulgation,
48183,propagation,
48184,proclamation,
48185,pronunziamento,
48186,circulation,
48187,indiction,
48188,edition,
48189,hue and cry,
48190,publicity,
48191,notoriety,
48192,currency,
48193,flagrancy,
48194,cry,
48195,bruit,
48196,hype,
48197,vox populi,
48198,report,
48199,the Press,
48200,public press,
48201,newspaper,
48202,journal,
48203,gazette,
48204,daily,
48205,telegraphy,
48206,publisher,
48207,imprint,
48208,circular,
48209,circular letter,
48210,manifesto,
48211,advertisement,
48212,ad,
48213,placard,
48214,bill,
48215,affiche,
48216,broadside,
48217,poster,
48218,notice,
48219,publish,
48220,make public,
48221,make known,
48222,speak of,
48223,talk of,
48224,broach,
48225,utter,
48226,put forward,
48227,circulate,
48228,propagate,
48229,promulgate,
48230,spread,
48231,spread abroad,
48232,rumor,
48233,diffuse,
48234,disseminate,
48235,evulugate,
48236,put forth,
48237,give forth,
48238,send forth,
48239,emit,
48240,edit,
48241,get out,
48242,issue,
48243,bring before the public,
48244,lay before the public,
48245,drag before the public,
48246,give out,
48247,give to the world,
48248,put about,
48249,bandy about,
48250,hawk about,
48251,buzz about,
48252,whisper about,
48253,bruit about,
48254,blaze about,
48255,drag into the open day,
48256,voice,
48257,proclaim,
48258,herald,
48259,blazon,
48260,blaze abroad,
48261,noise abroad,
48262,sound a trumpet,
48263,trumpet forth,
48264,thunder forth,
48265,give tongue,
48266,announce with beat of drum,
48267,announce with flourish of trumpets,
48268,proclaim from the housetops,
48269,proclaim at Charing Cross,
48270,advertise,
48271,placard,
48272,post,
48273,post up afficher,
48274,publish in the Gazette,
48275,send round the crier,
48276,raise a cry,
48277,raise a hue and cry,
48278,raise a report,
48279,set news afloat,
48280,be published,
48281,be public,
48282,become public,
48283,come out,
48284,go about,
48285,fly about,
48286,buzz about,
48287,blow about,
48288,get about,
48289,get abroad,
48290,get afloat,
48291,get wind,
48292,find vent,
48293,see the light,
48294,go forth,
48295,take air,
48296,acquire currency,
48297,pass current,
48298,go the rounds,
48299,go the round of the newspapers,
48300,go through the length and breadth of the land,
48301,virum volitare per ora,
48302,pass from mouth to mouth,
48303,spread,
48304,run like wildfire,
48305,spread like wildfire,
48306,published,
48307,current,
48308,in circulation,
48309,public,
48310,notorious,
48311,flagrant,
48312,arrant,
48313,open,
48314,trumpet-tongued,
48315,encyclical,
48316,encyclic,
48317,promulgatory,
48318,exoteric,
48319,publicly,
48320,in open court,
48321,with open doors,
48322,Oyez,
48323,O yes,
48324,notice,
48325,notice is hereby given,
48326,this is to give,
48327,these are to give notice,
48328,nomina stultorum parietibus haerent,
48329,semel emissum volat irrevocabile verbum,
48330,news,
48331,information,
48332,piece of news,
48333,budget of news,
48334,budget of information,
48335,intelligence,
48336,tidings,
48337,word,
48338,advice,
48339,aviso,
48340,message,
48341,dispatch,
48342,despatch,
48343,telegram,
48344,cable,
48345,marconigram,
48346,wire,
48347,communication,
48348,errand,
48349,embassy,
48350,report,
48351,rumor,
48352,hearsay,
48353,on dit,
48354,flying rumor,
48355,news stirring,
48356,cry,
48357,buzz,
48358,bruit,
48359,fame,
48360,talk,
48361,oui dire,
48362,scandal,
48363,eavesdropping,
48364,town tattle,
48365,table talk,
48366,tittle tattle,
48367,canard,
48368,topic of the day,
48369,idea afloat,
48370,bulletin,
48371,fresh news,
